id,name,gene-id,gene-symbol,gene-name,entrez-id,chromosome,plane-of-section,specimen-id,fold-change,target-sum,contrast-sum,num-target-samples,num-contrast-samples
74047922,RP_051214_02_D07,92916,Ogfod1,2-oxoglutarate and iron-dependent oxygenase domain containing 1,270086,8,coronal,n/a,1.838,2609.975,952.393,258,173
74800954,RP_060315_02_A11,47379,Fbxo9,f-box protein 9,71538,9,coronal,n/a,1.835,3096.007,1229.450,258,188
73769326,RP_051121_04_B11,35974,Pnkd,paroxysmal nonkinesiogenic dyskinesia,56695,1,coronal,n/a,1.834,1615.001,735.785,225,188
71717583,RP_050614_04_D09,13328,Dyrk1b,dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1b,13549,7,coronal,n/a,1.833,2217.225,1067.757,213,188
72080144,RP_051017_03_C09,13636,Eps15,epidermal growth factor receptor pathway substrate 15,13858,4,coronal,n/a,1.832,3529.802,1404.153,258,188
76115725,RP_060620_02_B04,14177,Gabrb2,"gamma-aminobutyric acid (GABA) A receptor, subunit beta 2",14401,11,coronal,n/a,1.827,1091.048,548.988,174,160
73635786,RP_051017_04_D12,35559,Fam69b,"family with sequence similarity 69, member B",56279,2,coronal,n/a,1.826,742.518,321.261,219,173
74819327,RP_060315_02_E03,86303,Ppp2r5b,"protein phosphatase 2, regulatory subunit B (B56), beta isoform",225849,19,coronal,n/a,1.825,2893.980,1143.447,258,186
76097701,RP_060620_02_A06,69050,Tmem179,transmembrane protein 179,104885,12,coronal,n/a,1.824,3312.191,1323.467,258,188
72340131,RP_051101_02_A09,14170,Gabra1,"gamma-aminobutyric acid (GABA) A receptor, subunit alpha 1",14394,11,coronal,n/a,1.823,5846.613,2300.014,258,185
71836842,RP_051017_02_C05,27021,Plekhb1,"pleckstrin homology domain containing, family B (evectins) member 1",27276,7,coronal,n/a,1.821,978.816,391.656,258,188
71836878,RP_051017_02_E08,49125,Ddit4l,DNA-damage-inducible transcript 4-like,73284,3,coronal,n/a,1.820,2082.175,833.699,258,188
73931638,RP_051214_04_B06,72057,Mgat5,mannoside acetylglucosaminyltransferase 5,107895,1,coronal,n/a,1.819,964.627,386.363,258,188
75042246,RP_051219_02_D08,12078,Cacna2d1,"calcium channel, voltage-dependent, alpha2/delta subunit 1",12293,5,coronal,n/a,1.818,2863.556,1147.784,258,188
73592529,RP_051017_01_E05,107808,Cdh10,cadherin 10,320873,15,coronal,n/a,1.816,639.341,256.583,258,188
72007937,RP_051017_01_B06,47370,Kazn,"kazrin, periplakin interacting protein",71529,4,coronal,n/a,1.815,667.864,263.868,258,185
71670719,RP_050524_03_E02,86425,Rasal2,RAS protein activator like 2,226525,1,coronal,n/a,1.814,2737.426,1099.806,258,188
2497,RP_040407_02_F10,18805,Ppm1a,"protein phosphatase 1A, magnesium dependent, alpha isoform",19042,12,coronal,n/a,1.813,1163.845,467.820,258,188
79556597,RP_071018_01_H03,86335,Rorb,RAR-related orphan receptor beta,225998,19,coronal,n/a,1.812,2081.364,836.807,258,188
293036,RP_040609_01_E11,29929,Pttg1,pituitary tumor-transforming gene 1,30939,11,coronal,n/a,1.812,1669.511,801.954,216,188
74581382,RP_051214_01_C07,82040,Znrf1,zinc and ring finger 1,170737,8,coronal,n/a,1.811,4023.151,1481.149,258,172
2210,RP_Baylor_253906,87148,Fbxo2,F-box protein 2,230904,4,coronal,n/a,1.810,4598.943,1851.234,258,188
71924399,RP_050623_04_H03,42537,Uqcrfs1,"ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1",66694,13,coronal,n/a,1.809,2154.896,780.102,258,169
70743905,RP_050725_02_A09,87455,Tspan33,tetraspanin 33,232670,6,coronal,n/a,1.809,757.803,302.016,258,186
2533,RP_040526_01_F02,13428,Rhbdf1,rhomboid family 1 (Drosophila),13650,11,coronal,n/a,1.808,3989.082,1445.293,258,169
73817985,RP_051214_01_A10,63337,Ssx2ip,"synovial sarcoma, X breakpoint 2 interacting protein",99167,3,coronal,n/a,1.807,2767.532,1115.959,258,188
70805955,RP_050725_02_E06,45568,Usp46,ubiquitin specific peptidase 46,69727,5,coronal,n/a,1.807,1542.172,621.858,258,188
276274,RP_040609_01_D07,51667,Senp2,SUMO/sentrin specific peptidase 2,75826,16,coronal,n/a,1.807,2982.075,1010.662,258,158
72129247,RP_051017_03_E07,18515,Prkcb,"protein kinase C, beta",18751,7,coronal,n/a,1.806,6929.595,2795.787,258,188
73771235,RP_051213_01_B08,36125,Necab3,N-terminal EF-hand calcium binding protein 3,56846,2,coronal,n/a,1.806,1341.390,541.217,258,188
112203915,RP_110421_01_G06,46680,P2ry12,"purinergic receptor P2Y, G-protein coupled 12",70839,3,coronal,n/a,1.805,840.451,339.316,258,188
293472,RP_040604_02_G10,85136,Stac2,SH3 and cysteine rich domain 2,217154,11,coronal,n/a,1.805,7039.925,2252.671,258,149
77413704,RP_070205_01_E07,13306,Dtna,dystrobrevin alpha,13527,18,coronal,n/a,1.803,2232.812,902.357,258,188
79588292,RP_071204_02_E03,60877,Dtnbp1,dystrobrevin binding protein 1,94245,13,coronal,n/a,1.803,1973.357,797.549,258,188
75080996,RP_060412_04_H01,26214,Zfp260,zinc finger protein 260,26466,7,coronal,n/a,1.803,482.586,195.065,258,188
74511956,RP_060220_03_C08,89313,Tmem22,transmembrane protein 22,245020,9,coronal,n/a,1.802,605.587,231.820,258,178
79556640,RP_071204_01_A04,42959,Cuedc2,CUE domain containing 2,67116,19,coronal,n/a,1.801,4301.451,1740.450,258,188
72472804,RP_051101_02_F08,47526,Galnt14,UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 14,71685,17,coronal,n/a,1.799,1371.089,555.370,258,188
77280580,RP_070116_01_G04,18184,Cldn11,claudin 11,18417,3,coronal,n/a,1.799,1364.558,552.729,258,188
293682,RP_040604_02_H09,76995,Atp6v0b,"ATPase, H+ transporting, lysosomal V0 subunit B",114143,4,coronal,n/a,1.799,5577.297,2235.144,258,186
75147768,RP_060321_02_B10,12614,Col5a1,"collagen, type V, alpha 1",12831,2,coronal,n/a,1.798,1114.488,398.752,258,166
70560342,RP_050331_01_F05,12211,Cckbr,cholecystokinin B receptor,12426,7,coronal,n/a,1.797,1592.112,642.298,258,187
498,RP_Baylor_102818,14434,Glrb,"glycine receptor, beta subunit",14658,3,coronal,n/a,1.795,1269.685,515.309,258,188
83,RP_Baylor_102624,11302,Adcy9,adenylate cyclase 9,11515,16,coronal,n/a,1.795,732.085,297.225,258,188
323595,RP_040609_01_G11,43373,Uqcrb,ubiquinol-cytochrome c reductase binding protein,67530,13,coronal,n/a,1.794,2515.859,1016.245,258,187
73992920,RP_051214_01_F12,109011,Opcml,opioid binding protein/cell adhesion molecule-like,330908,9,coronal,n/a,1.793,3330.590,1353.194,258,188
74881159,RP_060220_01_A08,14544,Lancl1,LanC (bacterial lantibiotic synthetase component C)-like 1,14768,1,coronal,n/a,1.793,5059.858,2055.984,258,188
71020389,RP_050725_01_A09,85365,Pde8b,phosphodiesterase 8B,218461,13,coronal,n/a,1.793,1600.301,650.309,258,188
293692,RP_040604_02_H12,11615,Aqp3,aquaporin 3,11828,4,coronal,n/a,1.791,1096.754,434.259,258,183
73636034,RP_050825_02_B04,63466,Hrh3,histamine receptor H3,99296,2,coronal,n/a,1.789,612.226,249.355,258,188
74357569,RP_050915_02_B10,18992,Ptk2b,PTK2 protein tyrosine kinase 2 beta,19229,14,coronal,n/a,1.789,5183.672,2111.273,258,188
1679,RP_040507_02_G05,12083,Cacnb4,"calcium channel, voltage-dependent, beta 4 subunit",12298,2,coronal,n/a,1.789,1263.995,514.918,258,188
73521811,RP_051101_03_A10,89160,Tshz3,teashirt zinc finger family member 3,243931,7,coronal,n/a,1.787,799.550,326.114,258,188
293666,RP_040604_02_H05,22002,Uck1,uridine-cytidine kinase 1,22245,2,coronal,n/a,1.786,3309.160,1199.533,258,167
1088,RP_Baylor_253988,21980,Uchl1,ubiquitin carboxy-terminal hydrolase L1,22223,5,coronal,n/a,1.785,4197.253,1713.248,258,188
77866848,RP_070129_01_E03,38055,Gucy1a3,"guanylate cyclase 1, soluble, alpha 3",60596,3,coronal,n/a,1.785,1279.391,497.800,216,150
77413682,RP_070205_01_C08,18852,Prkcsh,protein kinase C substrate 80K-H,19089,9,coronal,n/a,1.784,1091.245,532.493,201,175
74988529,RP_060315_05_E08,12238,Ccni,cyclin I,12453,5,coronal,n/a,1.783,2189.924,1366.047,169,188
199390,RP_040507_02_D11,11627,Arf1,ADP-ribosylation factor 1,11840,11,coronal,n/a,1.783,6771.957,3024.392,216,172
73817435,RP_051101_01_A11,18818,Ppp3ca,"protein phosphatase 3, catalytic subunit, alpha isoform",19055,3,coronal,n/a,1.783,6459.027,2639.863,258,188
71587887,RP_050808_02_B04,35741,Kcnip3,"Kv channel interacting protein 3, calsenilin",56461,2,coronal,n/a,1.783,3184.313,1273.964,258,184
2480,RP_Baylor_102972,18698,Phox2b,paired-like homeobox 2b,18935,5,coronal,n/a,1.781,501.462,205.128,258,188
2607,RP_040507_01_H05,21989,Slc35a2,"solute carrier family 35 (UDP-galactose transporter), member A2",22232,X,coronal,n/a,1.780,878.267,359.638,258,188
72081547,RP_051017_01_D02,84226,Prrt3,proline-rich transmembrane protein 3,210673,6,coronal,n/a,1.779,1846.636,756.361,258,188
293034,RP_040609_01_E07,42698,Tcf25,transcription factor 25 (basic helix-loop-helix),66855,8,coronal,n/a,1.778,6549.352,2412.261,258,169
72340132,RP_051101_02_A10,16292,Kcnj3,"potassium inwardly-rectifying channel, subfamily J, member 3",16519,2,coronal,n/a,1.778,4061.698,1664.227,258,188
70743842,RP_050725_01_G04,11544,Prdx3,peroxiredoxin 3,11757,19,coronal,n/a,1.776,1713.299,702.811,258,188
2667,RP_040420_01_H06,21568,Tgfb3,"transforming growth factor, beta 3",21809,12,coronal,n/a,1.775,1260.461,517.332,258,188
75077193,RP_060412_02_E05,11962,Bnip3,BCL2/adenovirus E1B interacting protein 3,12176,7,coronal,n/a,1.775,6188.673,2513.137,258,186
71016630,RP_050725_03_A11,49092,Setd7,SET domain containing (lysine methyltransferase) 7,73251,3,coronal,n/a,1.774,2583.939,1061.325,258,188
71358663,RP_050808_02_B01,88435,Syt16,synaptotagmin XVI,238266,12,coronal,n/a,1.773,2255.581,927.074,258,188
75651128,RP_060412_04_A05,84036,Adamts18,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 18",208936,8,coronal,n/a,1.773,829.249,330.732,215,152
75041513,RP_060412_04_E05,23752,Tiam2,T cell lymphoma invasion and metastasis 2,24001,17,coronal,n/a,1.772,1783.868,659.552,258,169
74641314,RP_060220_02_E01,56492,Rab27b,"RAB27b, member RAS oncogene family",80718,18,coronal,n/a,1.771,1360.963,372.231,258,125
414,RP_Baylor_102695,12588,Cntn1,contactin 1,12805,15,coronal,n/a,1.768,659.850,271.941,258,188
74819232,RP_060315_02_B08,74767,Hdlbp,high density lipoprotein (HDL) binding protein,110611,1,coronal,n/a,1.768,4953.529,2041.706,258,188
74958547,RP_060315_05_B04,50178,Palm3,paralemmin 3,74337,8,coronal,n/a,1.768,515.776,231.484,213,169
75551465,RP_060523_02_B02,11224,Chrna1,"cholinergic receptor, nicotinic, alpha polypeptide 1 (muscle)",11435,2,coronal,n/a,1.766,2893.186,980.213,219,131
356488,RP_040617_02_F03,20655,Bhlhe40,"basic helix-loop-helix family, member e40",20893,6,coronal,n/a,1.765,2710.950,904.998,258,152
72472749,RP_051101_02_C04,74232,Bmp3,bone morphogenetic protein 3,110075,5,coronal,n/a,1.765,519.557,214.532,258,188
71920511,RP_051017_02_G04,85318,Phactr1,phosphatase and actin regulator 1,218194,13,coronal,n/a,1.765,4366.176,1764.550,258,184
73635975,RP_051101_03_C08,20303,Slc8a1,"solute carrier family 8 (sodium/calcium exchanger), member 1",20541,17,coronal,n/a,1.764,2389.854,1195.483,213,188
71924155,RP_050602_02_B09,108864,Thsd7a,"thrombospondin, type I, domain containing 7A",330267,6,coronal,n/a,1.764,1034.280,427.217,258,188
71670700,RP_050512_04_F05,47528,Tmem25,transmembrane protein 25,71687,9,coronal,n/a,1.763,1716.662,709.352,258,188
74586667,RP_051214_01_B08,14331,Gpd1,glycerol-3-phosphate dehydrogenase 1 (soluble),14555,15,coronal,n/a,1.763,3437.049,1420.912,258,188
71670739,RP_050614_04_E10,37650,Midn,midnolin,59090,10,coronal,n/a,1.762,3521.855,1309.177,258,169
356861,RP_040617_02_A01,31516,Ppp6r3,"protein phosphatase 6, regulatory subunit 3",52036,19,coronal,n/a,1.761,1511.062,621.841,258,187
74047915,RP_051214_02_C12,49675,Atp6v1d,"ATPase, H+ transporting, lysosomal V1 subunit D",73834,12,coronal,n/a,1.761,6583.500,2723.822,258,188
73636035,RP_050825_02_H06,82032,Scrt1,"scratch homolog 1, zinc finger protein (Drosophila)",170729,15,coronal,n/a,1.759,550.034,227.915,258,188
73732146,RP_051121_04_A04,18812,Ppp1r1b,"protein phosphatase 1, regulatory (inhibitor) subunit 1B",19049,11,coronal,n/a,1.757,3403.417,1387.042,236,169
74819497,RP_060315_02_F12,12949,Dbnl,drebrin-like,13169,11,coronal,n/a,1.757,3619.534,1501.290,258,188
79556628,RP_071101_01_A06,14346,Arhgdig,Rho GDP dissociation inhibitor (GDI) gamma,14570,17,coronal,n/a,1.757,1182.979,536.464,236,188
112196265,RP_110421_01_B09,18158,Sigmar1,sigma non-opioid intracellular receptor 1,18391,4,coronal,n/a,1.756,1199.346,594.667,193,168
74511987,RP_060220_03_C12,108919,Tmem145,transmembrane protein 145,330485,7,coronal,n/a,1.753,2376.318,977.194,258,186
77371775,RP_070116_01_D12,12044,C1qa,"complement component 1, q subcomponent, alpha polypeptide",12259,4,coronal,n/a,1.752,469.927,271.643,154,156
76135795,RP_060530_02_G08,52308,Msrb2,methionine sulfoxide reductase B2,76467,2,coronal,n/a,1.752,895.970,372.732,258,188
70560266,RP_050324_02_D09,84679,Fnbp1l,formin binding protein 1-like,214459,3,coronal,n/a,1.751,3027.778,1219.521,258,182
74425541,RP_051214_02_G03,86654,Gtdc1,glycosyltransferase-like domain containing 1,227835,2,coronal,n/a,1.751,589.001,295.566,214,188
70744518,RP_050725_02_B11,32858,Sdcbp,syndecan binding protein,53378,4,coronal,n/a,1.749,4052.571,1687.937,258,188
75042238,RP_051219_02_B02,150036,A530057D15Rik*,RIKEN cDNA A530057D15 gene (non-RefSeq),0,n/a,coronal,n/a,1.749,2410.140,1097.959,236,188
74988762,RP_060315_05_H06,88966,Klhl9,kelch-like 9 (Drosophila),242521,4,coronal,n/a,1.747,1811.569,755.404,258,188
71924249,RP_050609_01_C03,83339,Utp14b,"UTP14, U3 small nucleolar ribonucleoprotein, homolog B (yeast)",195434,1,coronal,n/a,1.747,753.445,319.079,219,162
72128745,RP_051017_04_C01,86491,Kcnq5,"potassium voltage-gated channel, subfamily Q, member 5",226922,1,coronal,n/a,1.747,2423.962,1153.470,225,187
73818756,RP_050921_02_B08,45996,Ogfrl1,opioid growth factor receptor-like 1,70155,1,coronal,n/a,1.746,1264.803,527.738,258,188
73615560,RP_050705_01_A06,33667,Cacng3,"calcium channel, voltage-dependent, gamma subunit 3",54376,7,coronal,n/a,1.746,1610.326,671.967,258,188
75934919,RP_060530_01_E11,87193,Zfyve28,"zinc finger, FYVE domain containing 28",231125,5,coronal,n/a,1.746,1701.325,793.067,231,188
74425545,RP_051214_02_G07,84029,Zdhhc9,"zinc finger, DHHC domain containing 9",208884,X,coronal,n/a,1.744,900.687,376.336,258,188
74511924,RP_060220_03_C03,20422,Sorl1,"sortilin-related receptor, LDLR class A repeats-containing",20660,9,coronal,n/a,1.744,6185.843,2584.759,258,188
112197140,RP_110421_01_D10,17813,Nfyc,nuclear transcription factor-Y gamma,18046,4,coronal,n/a,1.744,858.499,358.728,258,188
112197858,RP_110421_01_F04,26175,Creb3l1,cAMP responsive element binding protein 3-like 1,26427,2,coronal,n/a,1.743,797.677,475.972,124,129
1796,RP_040604_01_H04,44609,Wash,WAS protein family homolog,68767,17,coronal,n/a,1.743,3112.222,1301.171,258,188
73817434,RP_051101_01_A10,17807,Nefm,"neurofilament, medium polypeptide",18040,14,coronal,n/a,1.742,5773.683,2363.180,258,184
74425569,RP_051214_02_H10,46133,Afap1,actin filament associated protein 1,70292,5,coronal,n/a,1.742,651.585,292.829,235,184
74273119,RP_050927_02_C04,82878,Hexim1,hexamethylene bis-acetamide inducible 1,192231,11,coronal,n/a,1.741,551.013,224.323,213,151
72119607,RP_051017_04_A11,21931,Tyro3,TYRO3 protein tyrosine kinase 3,22174,2,coronal,n/a,1.741,4175.507,1571.034,258,169
276271,RP_040609_01_D04,42302,Pigy,"phosphatidylinositol glycan anchor biosynthesis, class Y",66459,6,coronal,n/a,1.740,497.347,251.079,173,152
74047910,RP_051214_02_C07,32170,Setd3,SET domain containing 3,52690,12,coronal,n/a,1.740,1008.626,422.338,258,188
71924321,RP_050614_02_H09,32069,Ncald,neurocalcin delta,52589,15,coronal,n/a,1.740,5771.669,2417.722,258,188
73512494,RP_051017_02_D05,16675,Lmna,lamin A,16905,3,coronal,n/a,1.740,450.074,188.536,258,188
73,RP_Baylor_103353,84170,Adcy2,adenylate cyclase 2,210044,13,coronal,n/a,1.737,448.258,188.023,258,188
74743283,RP_060220_04_E10,19021,Ptpn4,"protein tyrosine phosphatase, non-receptor type 4",19258,1,coronal,n/a,1.737,1516.447,636.190,258,188
75774684,RP_060530_01_D09,88110,Dync1li1,dynein cytoplasmic 1 light intermediate chain 1,235661,9,coronal,n/a,1.737,2989.221,1294.550,238,179
73592537,RP_051017_01_F02,50709,Tmem65,transmembrane protein 65,74868,15,coronal,n/a,1.736,966.204,405.650,258,188
74357568,RP_050915_01_D12,16293,Kcnj4,"potassium inwardly-rectifying channel, subfamily J, member 4",16520,15,coronal,n/a,1.734,4426.208,1859.554,258,188
73818758,RP_050926_02_D07,107427,A830018L16Rik,RIKEN cDNA A830018L16 gene,320492,1,coronal,n/a,1.733,496.213,208.632,258,188
71717082,RP_050505_01_C12,17063,Mest,mesoderm specific transcript,17294,6,coronal,n/a,1.732,2599.159,1093.313,258,188
321203,RP_040617_01_C05,18746,Cnot7,"CCR4-NOT transcription complex, subunit 7",18983,8,coronal,n/a,1.732,1663.087,699.793,258,188
1327,RP_Baylor_102626,11421,Aire,autoimmune regulator (autoimmune polyendocrinopathy candidiasis ectodermal dystrophy),11634,10,coronal,n/a,1.729,1027.705,433.010,258,188
74743256,RP_060220_04_E02,43107,Ndufb8,NADH dehydrogenase (ubiquinone) 1 beta subcomplex 8,67264,19,coronal,n/a,1.729,1910.820,805.274,258,188
191,RP_040315_01_08,12104,Car8,carbonic anhydrase 8,12319,4,coronal,n/a,1.728,3701.788,1560.618,258,188
77371765,RP_070116_01_D06,84835,Nav1,neuron navigator 1,215690,1,coronal,n/a,1.728,446.648,169.301,258,169
73925722,RP_051214_03_B09,11390,Agrn,agrin,11603,4,coronal,n/a,1.726,993.772,503.568,215,188
70560277,RP_050330_01_A11,19957,S100a10,S100 calcium binding protein A10 (calpactin),20194,3,coronal,n/a,1.725,1275.262,538.566,258,188
72129243,RP_051017_03_E03,23696,Mgll,monoglyceride lipase,23945,6,coronal,n/a,1.725,1850.535,740.148,258,178
67936208,RP_040928_01_A08,37652,Pcbp4,poly(rC) binding protein 4,59092,9,coronal,n/a,1.721,3772.173,1888.612,217,187
77869128,RP_070205_01_A09,35743,Snd1,staphylococcal nuclease and tudor domain containing 1,56463,6,coronal,n/a,1.720,1126.902,551.410,215,181
70615595,RP_050725_01_D03,14136,Fyn,Fyn proto-oncogene,14360,10,coronal,n/a,1.719,3468.141,1290.581,258,165
227163,RP_040604_02_B03,85052,Flcn,folliculin,216805,11,coronal,n/a,1.717,8219.964,3265.273,258,176
71924238,RP_050607_03_F01,52217,Slc24a2,"solute carrier family 24 (sodium/potassium/calcium exchanger), member 2",76376,4,coronal,n/a,1.717,6309.135,2678.097,258,188
74819565,RP_060315_02_G04,42226,Iscu,IscU iron-sulfur cluster scaffold homolog (E. coli),66383,5,coronal,n/a,1.716,841.284,357.317,258,188
898,RP_Baylor_103261,43545,Rnf149,ring finger protein 149,67702,1,coronal,n/a,1.715,1710.298,726.722,258,188
73931383,RP_051214_04_D10,36016,Alg2,"asparagine-linked glycosylation 2 homolog (yeast, alpha-1,3-mannosyltransferase)",56737,4,coronal,n/a,1.715,1304.647,448.267,258,152
72340108,RP_051101_02_A01,16805,Lxn,latexin,17035,3,coronal,n/a,1.714,976.602,453.810,236,188
74988519,RP_060315_05_E07,43684,Atg3,autophagy related 3,67841,16,coronal,n/a,1.713,469.629,199.782,258,188
77413686,RP_070205_01_C10,19018,Ptpn2,"protein tyrosine phosphatase, non-receptor type 2",19255,18,coronal,n/a,1.712,539.903,206.566,258,169
74581383,RP_060117_02_C01,13129,Darc,"Duffy blood group, chemokine receptor",13349,1,coronal,n/a,1.711,2580.319,1099.031,258,188
71836797,RP_051017_02_A05,87709,Spon1,"spondin 1, (f-spondin) extracellular matrix protein",233744,7,coronal,n/a,1.710,1948.653,830.514,258,188
70927827,RP_050725_01_B03,52002,6330527O06Rik,RIKEN cDNA 6330527O06 gene,76161,2,coronal,n/a,1.708,4946.080,2110.131,258,188
70743895,RP_050725_02_A01,71814,Uap1,UDP-N-acetylglucosamine pyrophosphorylase 1,107652,1,coronal,n/a,1.707,1551.311,662.268,258,188
75749399,RP_060518_01_B08,63545,Cul4a,cullin 4A,99375,8,coronal,n/a,1.705,1745.576,818.057,219,175
75042244,RP_051219_02_D05,157950,Fam196a,"family with sequence similarity 196, member A",627214,7,coronal,n/a,1.705,967.021,378.104,258,172
75773704,RP_060530_01_A10,42409,Ntpcr,"nucleoside-triphosphatase, cancer-related",66566,8,coronal,n/a,1.705,459.800,196.537,258,188
74581447,RP_060220_04_H08,37432,Pex5l,peroxisomal biogenesis factor 5-like,58869,3,coronal,n/a,1.704,5111.705,2186.444,258,188
70927811,RP_050725_01_A05,69170,Fam84a,"family with sequence similarity 84, member A",105005,12,coronal,n/a,1.704,2698.144,1154.104,258,188
73512348,RP_050713_03_B12,131211,LOC434631,similar to hypothetical protein 4932411G14,434631,Un,coronal,n/a,1.702,5898.871,2993.666,213,184
544901,RP_040617_02_G04,35737,Clptm1,cleft lip and palate associated transmembrane protein 1,56457,7,coronal,n/a,1.701,2743.481,1174.992,258,188
74749970,RP_060220_04_F08,85054,Tom1l2,target of myb1-like 2 (chicken),216810,11,coronal,n/a,1.701,3663.442,1544.545,258,185
71587783,RP_050725_03_F07,17958,Nrxn3,neurexin III,18191,12,coronal,n/a,1.700,4610.901,1944.342,258,185
75651202,RP_060518_01_C10,60877,Dtnbp1,dystrobrevin binding protein 1,94245,13,coronal,n/a,1.700,1714.073,629.467,221,138
1637,RP_040604_01_C09,41998,Ufc1,ubiquitin-fold modifier conjugating enzyme 1,66155,1,coronal,n/a,1.700,469.173,201.089,258,188
717,RP_Baylor_103333,73806,Npy,neuropeptide Y,109648,6,coronal,n/a,1.699,975.646,362.750,258,163
75146006,RP_060220_02_B12,66781,Rpp25,ribonuclease P 25 subunit (human),102614,9,coronal,n/a,1.699,669.703,258.169,258,169
70615583,RP_050725_01_D01,12800,Ctbp2,C-terminal binding protein 2,13017,7,coronal,n/a,1.699,1203.813,516.351,258,188
75042253,RP_060412_02_C07,42988,Tomm34,translocase of outer mitochondrial membrane 34,67145,2,coronal,n/a,1.699,2843.761,1219.913,258,188
70612725,RP_050725_01_C03,46264,Tspan15,tetraspanin 15,70423,10,coronal,n/a,1.697,1153.535,539.212,237,188
75774683,RP_060530_01_D08,32802,Nucb2,nucleobindin 2,53322,7,coronal,n/a,1.697,818.767,408.680,222,188
74511849,RP_060220_03_B10,43708,Rgs10,regulator of G-protein signalling 10,67865,7,coronal,n/a,1.696,475.644,199.982,258,184
70928270,RP_050725_02_C05,14208,Gap43,growth associated protein 43,14432,16,coronal,n/a,1.695,3637.084,1563.930,258,188
71015350,RP_050725_02_G06,42290,Mgst3,microsomal glutathione S-transferase 3,66447,1,coronal,n/a,1.693,1685.577,725.343,258,188
74881733,RP_060315_04_D01,22346,Atrx,alpha thalassemia/mental retardation syndrome X-linked homolog (human),22589,X,coronal,n/a,1.693,2257.039,1171.083,214,188
1063,RP_Baylor_103361,84910,Trappc10,trafficking protein particle complex 10,216131,10,coronal,n/a,1.693,683.755,294.324,258,188
544712,RP_040625_01_A07,42640,Cntnap2,contactin associated protein-like 2,66797,6,coronal,n/a,1.690,4308.013,1797.963,258,182
1504,RP_040420_01_E06,35214,Hes6,hairy and enhancer of split 6 (Drosophila),55927,1,coronal,n/a,1.690,2960.443,1276.700,258,188
75651126,RP_060220_05_E08,17780,Neurod2,neurogenic differentiation 2,18013,11,coronal,n/a,1.689,1390.494,753.918,131,120
72128755,RP_051017_04_C11,46733,Ttll7,"tubulin tyrosine ligase-like family, member 7",70892,3,coronal,n/a,1.689,2391.957,1031.861,258,188
73817442,RP_051101_01_B06,56692,Arl4d,ADP-ribosylation factor-like 4D,80981,11,coronal,n/a,1.686,520.687,224.987,258,188
70927810,RP_050725_01_A04,60881,Slc24a3,"solute carrier family 24 (sodium/potassium/calcium exchanger), member 3",94249,2,coronal,n/a,1.686,2806.984,1213.125,258,188
77280449,RP_070116_01_F06,43815,Atp2b1,"ATPase, Ca++ transporting, plasma membrane 1",67972,10,coronal,n/a,1.686,7138.673,3085.429,258,188
70560340,RP_050331_01_E04,12082,Cacnb3,"calcium channel, voltage-dependent, beta 3 subunit",12297,15,coronal,n/a,1.686,4469.225,1931.951,258,188
70616018,RP_050725_01_D11,12824,Cttn,cortactin,13043,7,coronal,n/a,1.685,2295.102,992.546,258,188
75081397,RP_060315_03_C08,20585,Ssb,Sjogren syndrome antigen B,20823,2,coronal,n/a,1.684,1661.583,673.189,258,176
73817444,RP_051101_01_B08,23612,Dlg2,"discs, large homolog 2 (Drosophila)",23859,7,coronal,n/a,1.683,2517.920,1089.861,258,188
77371841,RP_070129_01_A04,12582,Cnp,"2',3'-cyclic nucleotide 3' phosphodiesterase",12799,11,coronal,n/a,1.683,3306.841,1431.536,258,188
1932,RP_Baylor_253991,37368,Mlxipl,MLX interacting protein-like,58805,5,coronal,n/a,1.682,995.935,431.462,258,188
70744325,RP_050725_02_B04,63201,Osbpl6,oxysterol binding protein-like 6,99031,2,coronal,n/a,1.680,1457.750,632.398,258,188
75934917,RP_060530_01_E09,42027,Rps4y2,"ribosomal protein S4, Y-linked 2",66184,6,coronal,n/a,1.680,1999.923,659.964,258,143
74988737,RP_060315_04_B05,21161,Tcea2,"transcription elongation factor A (SII), 2",21400,2,coronal,n/a,1.679,2041.591,885.803,258,188
70560276,RP_050329_04_A08,11520,Ank1,"ankyrin 1, erythroid",11733,8,coronal,n/a,1.679,1312.319,560.462,258,185
72104171,RP_051017_03_G02,40809,Sv2b,synaptic vesicle glycoprotein 2 b,64176,7,coronal,n/a,1.678,4512.137,2541.827,183,173
75988622,RP_060620_02_E03,85210,Dgkb,"diacylglycerol kinase, beta",217480,12,coronal,n/a,1.678,1965.143,929.131,213,169
74658087,RP_060220_02_C01,85482,Mtmr6,myotubularin related protein 6,219135,14,coronal,n/a,1.678,5539.666,2342.296,258,183
70436749,RP_050324_01_D05,62340,Tmem132a,transmembrane protein 132A,98170,19,coronal,n/a,1.677,4254.535,2725.638,175,188
72119596,RP_051017_04_A10,16211,Itpr1,"inositol 1,4,5-trisphosphate receptor 1",16438,6,coronal,n/a,1.677,3607.417,1409.336,258,169
